,id,header,offeredSince,availabilty,status,statusNew,price,postCode1,postCode2,neighbourhood,areaM2,rooms,interior,energy,agent,link,scrapDate
18,91897047,Apartment Prins Hendrikkade,"
13-10-2022
","
From 01-12-2022
",Under option,"
Under option
",1650.0,1011,AR,Nieuwmarkt/Lastage,80,3,Upholstered,Not Available,HB Housing,https://www.pararius.com/apartment-for-rent/amsterdam/91897047/prins-hendrikkade,2022-10-25 22:18:52
19,02b108eb,Apartment Erasmusgracht,"
13-10-2022
","
From 01-12-2022
",Under option,"
Under option
",1650.0,1061,BL,De Kolenkit,69,2,Furnished,Not Available,HB Housing,https://www.pararius.com/apartment-for-rent/amsterdam/02b108eb/erasmusgracht,2022-10-25 22:18:52
20,9c98e265,Apartment Eerste Weteringdwarsstraat,"
13-10-2022
","
In consultation
",Under offer,"
Under offer
",1750.0,1017,TM,De Weteringschans,46,2,Upholstered,A,Engel en Volkers Amsterdam Centrum,https://www.pararius.com/apartment-for-rent/amsterdam/9c98e265/eerste-weteringdwarsstraat,2022-10-25 22:18:52
21,060f187c,Apartment Jan van Riebeekstraat 10 2,"
12-10-2022
","
From 05-12-2022
",Under offer,"
Under offer
",1950.0,1057,ZX,Chassébuurt,60,3,Furnished,C,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/060f187c/jan-van-riebeekstraat,2022-10-25 22:18:52
22,b606069f,Apartment Tuinstraat 30 2,"
12-10-2022
","
From 01-12-2022
",Under offer,"
Under offer
",2750.0,1015,PE,Jordaan,111,3,Furnished,Not Available,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/b606069f/tuinstraat,2022-10-25 22:18:52
23,5650899a,Apartment Prinsengracht 669 2,"
12-10-2022
","
Immediately
",Under offer,"
Under offer
",2500.0,1017,JT,Grachtengordel-Zuid,55,2,Upholstered,B,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/5650899a/prinsengracht,2022-10-25 22:18:52
24,f8211e99,Apartment Singel,"
12-10-2022
","
From 01-11-2022
",Under option,"
Under option
",2500.0,1015,AC,Grachtengordel-West,82,3,Upholstered,E,Von Poll Real Estate - Centrum,https://www.pararius.com/apartment-for-rent/amsterdam/f8211e99/singel,2022-10-25 22:18:52
25,a472e8af,Apartment Tweede Boomdwarsstraat,"
2 weeks
","
From 15-11-2022
",Under option,"
Under option
",1950.0,1015,LK,Jordaan,67,2,Furnished,Not Available,Brixt,https://www.pararius.com/apartment-for-rent/amsterdam/a472e8af/tweede-boomdwarsstraat,2022-10-25 22:18:52
26,f8fbf5e7,Apartment Transvaalkade,"
2 weeks
","
From 01-11-2022
",Under option,"
Under option
",1850.0,1092,JK,Transvaalbuurt,60,3,Furnished,F,People On The Move Expat Brokers,https://www.pararius.com/apartment-for-rent/amsterdam/f8fbf5e7/transvaalkade,2022-10-25 22:18:52
27,cc568b13,Apartment Sint Willibrordusstraat 109 A,"
2 weeks
","
Immediately
",Under option,"
Under option
",2900.0,1073,VB,Nieuwe Pijp,100,4,Upholstered,A,Rent a Stone,https://www.pararius.com/apartment-for-rent/amsterdam/cc568b13/sint-willibrordusstraat,2022-10-25 22:18:52
28,89ef34a0,Apartment Westzaanstraat 45 III,"
2 weeks
","
From 01-11-2022
",Under offer,"
Under offer
",2100.0,1013,NE,Spaarndammer- en Zeeheldenbuurt,93,4,Upholstered,D,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/89ef34a0/westzaanstraat,2022-10-25 22:18:52
29,11c0b123,Apartment Cliffordstraat,"
2 weeks
","
From 01-11-2022
",Under offer,"
Under offer
",1750.0,1051,GP,Staatsliedenbuurt,49,2,Furnished,C,The Perfect House,https://www.pararius.com/apartment-for-rent/amsterdam/11c0b123/cliffordstraat,2022-10-25 22:18:52
30,fce83b15,Apartment Derde Weteringdwarsstraat 23 BV,"
2 weeks
","
In consultation
",Under offer,"
Under offer
",1875.0,1017,TB,De Weteringschans,76,2,Furnished,Not Available,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/fce83b15/derde-weteringdwarsstraat,2022-10-25 22:18:52
31,d7eeaa92,Apartment Valkenburgerstraat 184 2,"
2 weeks
","
In consultation
",Under option,"
Under option
",1350.0,1011,NB,Nieuwmarkt/Lastage,46,2,NA,D,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/d7eeaa92/valkenburgerstraat,2022-10-25 22:18:52
2,7ba51b0a,Apartment Eemsstraat 43 H,"
2 weeks
","
Immediately
",Under option,"
Under option
",1500.0,1079,TD,Rijnbuurt,52,2,NA,B,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/7ba51b0a/eemsstraat,2022-10-25 22:18:52
3,2e3e4f1d,Apartment Tweede Goudsbloemdwarsstraat 26 1,"
2 weeks
","
In consultation
",Under option,"
Under option
",1975.0,1015,JZ,Jordaan,70,4,NA,E,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/2e3e4f1d/tweede-goudsbloemdwarsstraat,2022-10-25 22:18:52
4,6933060a,Apartment Daniël Stalpertstraat,"
2 weeks
","
In consultation
",Under option,"
Under option
",2250.0,1072,XA,Oude Pijp,80,3,Furnished,Not Available,AHA (Another Home Abroad),https://www.pararius.com/apartment-for-rent/amsterdam/6933060a/daniel-stalpertstraat,2022-10-25 22:18:52
5,eef47936,Apartment Sarphatistraat,"
2 weeks
","
From 01-11-2022
",Under option,"
Under option
",2350.0,1018,GK,Weesperbuurt/Plantage,61,3,Upholstered,A,Eefje Voogd Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/eef47936/sarphatistraat,2022-10-25 22:18:52
6,1d279bf7,Apartment De Lairessestraat 172 1,"
2 weeks
","
Immediately
",Under option,"
Under option
",2750.0,1075,HM,Willemspark,84,3,Furnished,Not Available,Oei Housing Amsterdam - Expat Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/1d279bf7/de-lairessestraat,2022-10-25 22:18:52
7,3a8e4e25,Apartment Linnaeuskade 23 H,"
2 weeks
","
Immediately
",Under option,"
Under option
",1800.0,1098,BG,Middenmeer,120,5,NA,B,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/3a8e4e25/linnaeuskade,2022-10-25 22:18:52
8,2904a393,Apartment Stuyvesantstraat 49 H,"
2 weeks
","
From 07-11-2022
",Under offer,"
Under offer
",2350.0,1058,AK,Westindische Buurt,73,2,Furnished,A,The Brick Club,https://www.pararius.com/apartment-for-rent/amsterdam/2904a393/stuyvesantstraat,2022-10-25 22:18:52
9,3faa2465,Apartment Reyer Anslostraat 17 H,"
2 weeks
","
From 09-11-2022
",Under offer,"
Under offer
",3000.0,1054,KT,Overtoomse Sluis,117,5,NA,C,Raadsheer Baart,https://www.pararius.com/apartment-for-rent/amsterdam/3faa2465/reyer-anslostraat,2022-10-25 22:18:52
10,f78c7dce,Apartment Vrolikstraat,"
2 weeks
","
In consultation
",Under offer,"
Under offer
",1950.0,1092,TW,Oosterparkbuurt,57,2,NA,D,Jansen Smit Makelaars Taxateurs,https://www.pararius.com/apartment-for-rent/amsterdam/f78c7dce/vrolikstraat,2022-10-25 22:18:52
11,d3ef257a,Apartment Sarphatipark,"
2 weeks
","
From 01-11-2022
",Under option,"
Under option
",2975.0,1072,PB,Oude Pijp,83,3,Furnished,F,Keizerskroon makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/d3ef257a/sarphatipark,2022-10-25 22:18:52
12,9d4ac1a7,Apartment Admiraal De Ruijterweg 178 E,"
2 weeks
","
Immediately
",Under offer,"
Under offer
",2000.0,1056,GZ,Landlust,75,3,Furnished,G,The Brick Club,https://www.pararius.com/apartment-for-rent/amsterdam/9d4ac1a7/admiraal-de-ruijterweg,2022-10-25 22:18:52
13,fff71c54,Apartment Nieuwe Keizersgracht 60 III,"
2 weeks
","
From 01-11-2022
",Under offer,"
Under offer
",2500.0,1018,DT,Weesperbuurt/Plantage,100,3,Furnished,Not Available,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/fff71c54/nieuwe-keizersgracht,2022-10-25 22:18:52
14,9ad735d2,Apartment Eerste Hugo de Grootstraat 7 hs,"
2 weeks
","
From 04-11-2022
",Under offer,"
Under offer
",2350.0,1052,KK,Frederik Hendrikbuurt,69,2,NA,Not Available,DSTRCT Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/9ad735d2/eerste-hugo-de-grootstraat,2022-10-25 22:18:52
15,3b50b32c,Apartment Marskramerstraat 19,"
2 weeks
","
In consultation
",Under offer,"
Under offer
",1500.0,1033,WH,Oostzanerwerf,60,2,NA,B,Linger OG,https://www.pararius.com/apartment-for-rent/amsterdam/3b50b32c/marskramerstraat,2022-10-25 22:18:52
16,5bcabb67,Apartment Nieuwezijds Voorburgwal,"
2 weeks
","
Immediately
",Under offer,"
Under offer
",1650.0,1012,RX,Burgwallen-Nieuwe Zijde,51,2,Upholstered or furnished,F,Visch & Van Zeggelaar Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/5bcabb67/nieuwezijds-voorburgwal,2022-10-25 22:18:52
17,ccc8551b,Apartment Solitudolaan 226,"
2 weeks
","
From 01-11-2022
",Under option,"
Under option
",1850.0,1096,DS,Omval/Overamstel,65,2,Furnished,A,Prinsen Residence International,https://www.pararius.com/apartment-for-rent/amsterdam/ccc8551b/solitudolaan,2022-10-25 22:18:52
18,688f2040,Apartment Omval,"
2 weeks
","
In consultation
",Under option,"
Under option
",2250.0,1096,AA,Omval/Overamstel,97,3,Upholstered,B,Ankersmit Makelaars Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/688f2040/omval,2022-10-25 22:18:52
19,7f9cfce0,Apartment Binnenkant,"
2 weeks
","
In consultation
",Under option,"
Under option
",1750.0,1011,BR,Nieuwmarkt/Lastage,63,2,NA,Not Available,Keij & Stefels Makelaars en Taxateurs,https://www.pararius.com/apartment-for-rent/amsterdam/7f9cfce0/binnenkant,2022-10-25 22:18:52
20,10d12546,Apartment Derde Hugo de Grootstraat,"
3 weeks
","
In consultation
",Under offer,"
Under offer
",1850.0,1052,LK,Frederik Hendrikbuurt,51,2,Upholstered,D,Engel en Volkers Amsterdam Centrum,https://www.pararius.com/apartment-for-rent/amsterdam/10d12546/derde-hugo-de-grootstraat,2022-10-25 22:18:52
21,0787715c,Apartment Herengracht 369,"
3 weeks
","
In consultation
",Under offer,"
Under offer
",3750.0,1016,BB,Grachtengordel-West,133,6,NA,Not Available,Bloomstone Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/0787715c/herengracht,2022-10-25 22:18:52
22,e4cbe2bf,Apartment Herengracht,"
3 weeks
","
In consultation
",Under offer,"
Under offer
",3950.0,1016,BP,Grachtengordel-West,169,4,NA,Not Available,Van Maarschalkerwaart Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/e4cbe2bf/herengracht,2022-10-25 22:18:52
23,3d2a3a8c,Apartment Kanaalstraat,"
3 weeks
","
In consultation
",Under offer,"
Under offer
",2650.0,1054,XB,Overtoomse Sluis,110,3,NA,Not Available,Van Maarschalkerwaart Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/3d2a3a8c/kanaalstraat,2022-10-25 22:18:52
24,a68084f3,Apartment Entrepothof 100,"
3 weeks
","
From 01-11-2022
",Under offer,"
Under offer
",1850.0,1019,DL,Oostelijk Havengebied,80,3,Upholstered,Not Available,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/a68084f3/entrepothof,2022-10-25 22:18:52
25,824ad1ba,Apartment Prinsengracht,"
3 weeks
","
Immediately
",Under option,"
Under option
",4500.0,1017,KK,De Weteringschans,185,6,Upholstered,Not Available,Keizerskroon makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/824ad1ba/prinsengracht,2022-10-25 22:18:52
26,85629f18,Apartment Vrolikstraat 290 2,"
3 weeks
","
In consultation
",Under option,"
Under option
",2100.0,1092,VA,Oosterparkbuurt,54,3,Furnished,A,Smit & Heinen Makelaars en Taxateurs,https://www.pararius.com/apartment-for-rent/amsterdam/85629f18/vrolikstraat,2022-10-25 22:18:52
27,0fb8b7c4,Apartment Vierwindendwarsstraat 17,"
3 weeks
","
Immediately
",Under option,"
Under option
",2250.0,1013,LB,Haarlemmerbuurt,63,3,Upholstered,A,Rent a Stone,https://www.pararius.com/apartment-for-rent/amsterdam/0fb8b7c4/vierwindendwarsstraat,2022-10-25 22:18:52
28,cc1b433f,Apartment Koninginneweg,"
3 weeks
","
Immediately
",Under option,"
Under option
",3100.0,1075,EE,Willemspark,90,3,NA,D,Brummel & Beuk Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/cc1b433f/koninginneweg,2022-10-25 22:18:52
29,4a27059e,Apartment Rustenburgerstraat 133 HS,"
4 weeks
","
Immediately
",Under option,"
Under option
",2450.0,1073,EX,Nieuwe Pijp,57,3,Upholstered or furnished,A,Rent a Stone,https://www.pararius.com/apartment-for-rent/amsterdam/4a27059e/rustenburgerstraat,2022-10-25 22:18:52
30,1740e3f9,Apartment Brouwersgracht 75 G,"
4 weeks
","
Immediately
",Under offer,"
Under offer
",2850.0,1015,GC,Grachtengordel-West,138,3,NA,Not Available,Peter Bruin Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/1740e3f9/brouwersgracht,2022-10-25 22:18:52
31,94e797b9,Apartment Pieter Calandlaan,"
4 weeks
","
Immediately
",Under option,"
Under option
",2000.0,1068,NK,Osdorp-Oost,82,4,Furnished,C,Brixt,https://www.pararius.com/apartment-for-rent/amsterdam/94e797b9/pieter-calandlaan,2022-10-25 22:18:52
2,bc89e22f,Apartment Albatrospad 142 7,"
4 weeks
","
Immediately
",Under option,"
Under option
",2950.0,1021,TR,IJplein/Vogelbuurt,130,3,Furnished,A,Oei Housing Amsterdam - Expat Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/bc89e22f/albatrospad,2022-10-25 22:18:52
3,51974e2e,Apartment Van Baerlestraat 36 1,"
4 weeks
","
From 01-11-2022
",Under offer,"
Under offer
",2250.0,1071,AX,Museumkwartier,60,2,Upholstered,B,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/51974e2e/van-baerlestraat,2022-10-25 22:18:52
4,8f8d7ca8,Apartment Herengracht 132 E,"
4 weeks
","
Immediately
",Under offer,"
Under offer
",7500.0,1015,BV,Grachtengordel-West,162,3,Upholstered,A,AmsterHomes,https://www.pararius.com/apartment-for-rent/amsterdam/8f8d7ca8/herengracht,2022-10-25 22:18:52
5,20cb01a2,Apartment Amstelveenseweg,"
5 weeks
","
Immediately
",Under option,"
Under option
",2500.0,1075,XR,Schinkelbuurt,92,4,Furnished,E,Clairesrealestate,https://www.pararius.com/apartment-for-rent/amsterdam/20cb01a2/amstelveenseweg,2022-10-25 22:18:52
6,0ca77b50,Apartment Korte Koningsstraat 14 bgg,"
5 weeks
","
Immediately
",Under option,"
Under option
",2100.0,1011,GA,Nieuwmarkt/Lastage,120,2,Furnished,Not Available,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/0ca77b50/korte-koningsstraat,2022-10-25 22:18:52
7,2faf528f,Apartment Van Ollefenstraat,"
5 weeks
","
Immediately
",Under option,"
Under option
",1350.0,1065,LK,Slotervaart Zuid,69,3,NA,Not Available,NEWCURB Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/2faf528f/van-ollefenstraat,2022-10-25 22:18:52
8,bb993bcb,Apartment Silodam,"
5 weeks
","
From 01-11-2022
",Under offer,"
Under offer
",2950.0,1013,AW,Houthavens,135,5,Furnished,A,Huisportaal.nl,https://www.pararius.com/apartment-for-rent/amsterdam/bb993bcb/silodam,2022-10-25 22:18:52
9,b0a02d1f,Apartment Westerdoksdijk 327,"
5 weeks
","
From 01-11-2022
",Under offer,"
Under offer
",2650.0,1013,AD,Haarlemmerbuurt,85,3,Furnished,A,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/b0a02d1f/westerdoksdijk,2022-10-25 22:18:52
10,2a651747,Apartment Diezestraat 32 II,"
5 weeks
","
From 01-11-2022
",Under option,"
Under option
",3250.0,1078,JS,Scheldebuurt,150,7,NA,A,Ter Haar Makelaars B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/2a651747/diezestraat,2022-10-25 22:18:52
11,0c842602,Apartment Sarphatipark,"
6 weeks
","
Immediately
",Under offer,"
Under offer
",2750.0,1073,CZ,Nieuwe Pijp,88,3,Upholstered,Not Available,Amstel Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/0c842602/sarphatipark,2022-10-25 22:18:52
12,de9c91d6,Apartment Nassaukade 123 III,"
6 weeks
","
In consultation
",Under offer,"
Under offer
",3250.0,1052,EC,Frederik Hendrikbuurt,108,4,NA,D,KNAP Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/de9c91d6/nassaukade,2022-10-25 22:18:52
13,867878ce,Apartment Kinderdijkstraat,"
6 weeks
","
In consultation
",Under option,"
Under option
",2400.0,1079,GP,Rijnbuurt,86,3,NA,C,Ramón Mossel Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/867878ce/kinderdijkstraat,2022-10-25 22:18:52
14,f5f35ef5,Apartment Prinsengracht,"
6 weeks
","
Immediately
",Under option,"
Under option
",2495.0,1016,JB,Jordaan,85,2,Furnished,Not Available,People On The Move Expat Brokers,https://www.pararius.com/apartment-for-rent/amsterdam/f5f35ef5/prinsengracht,2022-10-25 22:18:52
15,82b91197,Apartment Bronckhorststraat 46,"
6 weeks
","
Immediately
",Under offer,"
Under offer
",3500.0,1071,WV,Museumkwartier,104,4,Upholstered,D,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/82b91197/bronckhorststraat,2022-10-25 22:18:52
16,00df0df1,Apartment Prinsengracht 246 H,"
6 weeks
","
Immediately
",Under offer,"
Under offer
",3500.0,1016,HE,Jordaan,131,4,NA,B,De la Haye Makelaardij O.G.,https://www.pararius.com/apartment-for-rent/amsterdam/00df0df1/prinsengracht,2022-10-25 22:18:52
17,3ded4d87,House Johannes Verhulststraat,"
7 weeks
","
In consultation
",Under offer,"
Under offer
",13500.0,1071,MX,Museumkwartier,383,10,NA,Not Available,Heeren Makelaars B.V.,https://www.pararius.com/house-for-rent/amsterdam/3ded4d87/johannes-verhulststraat,2022-10-25 22:18:52
18,55d07e54,Apartment Bestevâerstraat,"
7 weeks
","
Immediately
",Under option,"
Under option
",1750.0,1055,TL,Landlust,71,2,NA,A,Hausing,https://www.pararius.com/apartment-for-rent/amsterdam/55d07e54/bestevaerstraat,2022-10-25 22:18:52
19,4dcf1277,Apartment Koninginneweg 40 C,"
7 weeks
","
Immediately
",Under offer,"
Under offer
",6500.0,1075,CZ,Willemspark,180,6,NA,B,Peter Bruin Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/4dcf1277/koninginneweg,2022-10-25 22:18:52
20,81d008cd,Apartment Damstraat 1 E,"
8 weeks
","
Immediately
",Under option,"
Under option
",3500.0,1012,JL,Burgwallen-Oude Zijde,100,3,Furnished,E,Prinsen Residence International,https://www.pararius.com/apartment-for-rent/amsterdam/81d008cd/damstraat,2022-10-25 22:18:52
21,ebf1d552,Apartment Herengracht 132 C,"
2 months
","
Immediately
",Under offer,"
Under offer
",10500.0,1015,BV,Grachtengordel-West,190,4,Upholstered or furnished,A,AmsterHomes,https://www.pararius.com/apartment-for-rent/amsterdam/ebf1d552/herengracht,2022-10-25 22:18:52
22,3526e3b7,Apartment Johannes Verhulststraat 224 H,"
2 months
","
Immediately
",Under offer,"
Under offer
",3750.0,1075,HG,Willemspark,140,5,Upholstered,Not Available,De Graaf & Groot Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/3526e3b7/johannes-verhulststraat,2022-10-25 22:18:52
23,7630648e,Apartment Nieuwpoortstraat 94 C6,"
2 months
","
Immediately
",Under option,"
Under option
",1700.0,1055,RZ,Landlust,48,2,Upholstered,A+,Rent a Stone,https://www.pararius.com/apartment-for-rent/amsterdam/7630648e/nieuwpoortstraat,2022-10-25 22:18:52
24,11720b25,House Prinsengracht,"
2 months
","
In consultation
",Under offer,"
Under offer
",3950.0,1016,JA,Jordaan,181,6,Upholstered,Not Available,Kalwij Vastgoed,https://www.pararius.com/house-for-rent/amsterdam/11720b25/prinsengracht,2022-10-25 22:18:52
25,0331114c,Apartment Bloemgracht,"
2 months
","
Immediately
",Under offer,"
Under offer
",6000.0,1015,TT,Jordaan,195,6,Upholstered,Not Available,Koops Makelaardij Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/0331114c/bloemgracht,2022-10-25 22:18:52
26,eb91bb9f,Apartment Plantage Kerklaan,"
3+ months
","
Immediately
",Under offer,"
Under offer
",2750.0,1018,SX,Weesperbuurt/Plantage,90,3,Furnished,C,Koops Makelaardij Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/eb91bb9f/plantage-kerklaan,2022-10-25 22:18:52
