,id,header,offeredSince,availabilty,status,statusNew,price,postCode1,postCode2,neighbourhood,areaM2,rooms,interior,agent,link,scrapDate
24,1c7e95c0,Apartment Hoofdweg,"
4 weeks
","
From 01-11-2022
",NA,"
For rent
",3000.0,1058,BC,Westindische Buurt,155,6,Upholstered,Out Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/1c7e95c0/hoofdweg,2022-10-19 20:33:16
25,0596f505,Apartment Korte Prinsengracht 46 A,"
4 weeks
","
Immediately
",NA,"
For rent
",4675.0,1013,GT,Haarlemmerbuurt,170,5,NA,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/0596f505/korte-prinsengracht,2022-10-19 20:33:16
26,ef9ed72e,Apartment Kalkmarkt,"
4 weeks
","
In consultation
",NA,"
For rent
",1795.0,1011,BC,Nieuwmarkt/Lastage,45,2,Furnished,HouseHunting Randstad,https://www.pararius.com/apartment-for-rent/amsterdam/ef9ed72e/kalkmarkt,2022-10-19 20:33:16
27,b3315819,Apartment Van Hallstraat,"
4 weeks
","
Immediately
",NA,"
For rent
",1975.0,1051,GX,Staatsliedenbuurt,50,2,Furnished,123Wonen Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/b3315819/van-hallstraat,2022-10-19 20:33:16
28,f415a997,Apartment Marskramerstraat,"
4 weeks
","
Immediately
",NA,"
For rent
",3200.0,1033,WG,Oostzanerwerf,196,6,NA,Rebid,https://www.pararius.com/apartment-for-rent/amsterdam/f415a997/marskramerstraat,2022-10-19 20:33:16
29,9c441f8a,Apartment Albert Cuypstraat,"
4 weeks
","
Immediately
",NA,"
For rent
",2600.0,1072,CN,Oude Pijp,100,3,Upholstered,Interhouse verhuurmakelaars Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/9c441f8a/albert-cuypstraat,2022-10-19 20:33:16
0,0d75652f,Apartment Keizersgracht,"
4 weeks
","
Immediately
",NA,"
For rent
",2750.0,1017,ES,Grachtengordel-Zuid,78,2,Furnished,Rotsvast Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/0d75652f/keizersgracht,2022-10-19 20:33:16
1,9ba9f3cc,Apartment Keizersgracht,"
4 weeks
","
Immediately
",NA,"
For rent
",2600.0,1017,ES,Grachtengordel-Zuid,80,2,Furnished,Rotsvast Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/9ba9f3cc/keizersgracht,2022-10-19 20:33:16
2,ae73230c,Apartment Pieter de Hoochstraat,"
4 weeks
","
Immediately
",NA,"
For rent
",3700.0,1071,ED,Museumkwartier,130,3,Furnished,4-Freedom | Vastgoedbeheer,https://www.pararius.com/apartment-for-rent/amsterdam/ae73230c/pieter-de-hoochstraat,2022-10-19 20:33:16
3,2ff95469,Apartment Hogewerf,"
4 weeks
","
From 01-11-2022
",NA,"
For rent
",2250.0,1082,NG,Buitenveldert-Oost,85,2,Furnished,Houses4let,https://www.pararius.com/apartment-for-rent/amsterdam/2ff95469/hogewerf,2022-10-19 20:33:16
4,3a2238ed,House Akerpolderstraat,"
4 weeks
","
Immediately
",NA,"
For rent
",2700.0,1066,ET,Sloter-/Riekerpolder,169,6,Upholstered,Brixt,https://www.pararius.com/house-for-rent/amsterdam/3a2238ed/akerpolderstraat,2022-10-19 20:33:16
5,d812368c,Apartment Prinsengracht 533 I,"
4 weeks
","
In consultation
",NA,"
For rent
",1900.0,1016,HS,Grachtengordel-West,40,2,Upholstered or furnished,Beekman makelaardij o.g. b.v.,https://www.pararius.com/apartment-for-rent/amsterdam/d812368c/prinsengracht,2022-10-19 20:33:16
6,f8dec1e9,House Pijlkruidstraat 1,"
4 weeks
","
From 15-12-2022
",NA,"
For rent
",2750.0,1087,CE,IJburg West,135,5,Upholstered,Yourhome Makelaars,https://www.pararius.com/house-for-rent/amsterdam/f8dec1e9/pijlkruidstraat,2022-10-19 20:33:16
7,0166295c,Apartment Rie Mastenbroekstraat 47,"
4 weeks
","
In consultation
",Rented under option,"
Rented under option
",1750.0,1095,MJ,Zeeburgereiland/Nieuwe Diep,70,3,Upholstered or furnished,IB Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/0166295c/rie-mastenbroekstraat,2022-10-19 20:33:16
8,d033b156,Apartment Tweede Jan van der Heijdenstraat,"
4 weeks
","
Immediately
",NA,"
For rent
",4500.0,1073,VE,Oude Pijp,149,5,Furnished,Lankhorst Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/d033b156/tweede-jan-van-der-heijdenstraat,2022-10-19 20:33:16
9,fbeb1f29,Apartment Keizersgracht,"
5 weeks
","
Immediately
",NA,"
For rent
",3450.0,1017,DL,Grachtengordel-Zuid,120,3,Furnished,Interhouse verhuurmakelaars Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/fbeb1f29/keizersgracht,2022-10-19 20:33:16
10,111feb66,Apartment Galileïplantsoen,"
5 weeks
","
From 01-12-2022
",NA,"
For rent
",3500.0,1098,NC,Middenmeer,140,4,Upholstered,Hammer Realty,https://www.pararius.com/apartment-for-rent/amsterdam/111feb66/galileiplantsoen,2022-10-19 20:33:16
11,5404133b,Apartment Borneostraat,"
5 weeks
","
Immediately
",Rented under option,"
Rented under option
",2200.0,1094,CJ,Indische Buurt West,107,3,Furnished,The Rental Agency Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/5404133b/borneostraat,2022-10-19 20:33:16
12,53223067,Apartment Jan van Galenstraat 183 1,"
5 weeks
","
Immediately
",NA,"
For rent
",1650.0,1056,BS,Van Galenbuurt,50,2,Upholstered,The Tenants Group,https://www.pararius.com/apartment-for-rent/amsterdam/53223067/jan-van-galenstraat,2022-10-19 20:33:16
13,d42753d4,Apartment Céramiquelaan,"
5 weeks
","
From 01-11-2022
",NA,"
For rent
",4000.0,1031,KG,Noordelijke IJ-oevers West,110,4,Furnished,I-housing,https://www.pararius.com/apartment-for-rent/amsterdam/d42753d4/ceramiquelaan,2022-10-19 20:33:16
14,a85c0001,Apartment Nieuwezijds Voorburgwal 255,"
5 weeks
","
Immediately
",Rented under option,"
Rented under option
",2650.0,1012,RL,Burgwallen-Nieuwe Zijde,111,3,Upholstered,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/a85c0001/nieuwezijds-voorburgwal,2022-10-19 20:33:16
15,8c469681,Apartment Lucellestraat,"
5 weeks
","
Immediately
",NA,"
For rent
",2000.0,1055,HX,Landlust,59,3,Upholstered,First Class Housing,https://www.pararius.com/apartment-for-rent/amsterdam/8c469681/lucellestraat,2022-10-19 20:33:16
16,8fee7d69,Apartment Van Tuyll van Serooskerkenweg 110 3,"
5 weeks
","
Immediately
",NA,"
For rent
",3850.0,1076,JR,Stadionbuurt,125,5,Furnished,Koops Makelaardij Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/8fee7d69/van-tuyll-van-serooskerkenweg,2022-10-19 20:33:16
17,2d5865cb,Apartment Cornelis Schuytstraat 25 2+3,"
5 weeks
","
Immediately
",NA,"
For rent
",3950.0,1071,JD,Museumkwartier,150,4,Upholstered,Prinsen Residence International,https://www.pararius.com/apartment-for-rent/amsterdam/2d5865cb/cornelis-schuytstraat,2022-10-19 20:33:16
18,11dd1885,Apartment Grootzeil,"
5 weeks
","
From 01-11-2022
",NA,"
For rent
",2250.0,1034,LV,Banne Buiksloot,93,4,Furnished,123Wonen Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/11dd1885/grootzeil,2022-10-19 20:33:16
19,f29ea9bb,House Johannes Verhulststraat 151 H,"
5 weeks
","
Immediately
",NA,"
For rent
",11000.0,1075,GW,Willemspark,255,10,Upholstered,Hoen Vastgoedbeheer,https://www.pararius.com/house-for-rent/amsterdam/f29ea9bb/johannes-verhulststraat,2022-10-19 20:33:16
20,c9ea6bbb,Apartment S. F. van Ossstraat,"
5 weeks
","
From 01-11-2022
",NA,"
For rent
",1550.0,1068,JN,Osdorp-Oost,55,2,Furnished,Expats. Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/c9ea6bbb/s-f-van-ossstraat,2022-10-19 20:33:16
21,0c842602,Apartment Sarphatipark,"
5 weeks
","
Immediately
",NA,"
For rent
",2750.0,1073,CZ,Nieuwe Pijp,88,3,Upholstered,Amstel Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/0c842602/sarphatipark,2022-10-19 20:33:16
22,bda19462,Apartment Geldersekade 45 A,"
5 weeks
","
Immediately
",NA,"
For rent
",1600.0,1011,EJ,Nieuwmarkt/Lastage,46,1,NA,Rent a Stone,https://www.pararius.com/apartment-for-rent/amsterdam/bda19462/geldersekade,2022-10-19 20:33:16
23,e3566d5c,Apartment Singel 436 E,"
5 weeks
","
From 01-11-2022
",NA,"
For rent
",3250.0,1017,AV,Grachtengordel-Zuid,140,3,Upholstered or furnished,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/e3566d5c/singel,2022-10-19 20:33:16
24,5d198026,House Schapenburgerpad 20,"
5 weeks
","
In consultation
",NA,"
For rent
",4000.0,1071,ZA,Museumkwartier,198,6,Upholstered or furnished,Ter Haar Makelaars B.V.,https://www.pararius.com/house-for-rent/amsterdam/5d198026/schapenburgerpad,2022-10-19 20:33:16
25,16428779,Apartment Korte Ouderkerkerdijk 1 C1,"
5 weeks
","
Immediately
",NA,"
For rent
",3850.0,1096,AC,Omval/Overamstel,139,3,NA,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/16428779/korte-ouderkerkerdijk,2022-10-19 20:33:16
26,a96a5101,Apartment Gustav Mahlerlaan 359,"
5 weeks
","
In consultation
",NA,"
For rent
",5850.0,1082,MK,Zuidas,132,3,Upholstered or furnished,Engel en Volkers Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/a96a5101/gustav-mahlerlaan,2022-10-19 20:33:16
27,67fa5f60,Apartment Gustav Mahlerplein 285 PH,"
5 weeks
","
In consultation
",NA,"
For rent
",8000.0,1082,MS,Zuidas,193,4,Furnished,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/67fa5f60/gustav-mahlerplein,2022-10-19 20:33:16
28,ec18994c,Apartment Prinsengracht,"
5 weeks
","
From 01-11-2022
",NA,"
For rent
",3000.0,1017,JV,Grachtengordel-Zuid,110,3,Upholstered,Hollandsche Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/ec18994c/prinsengracht,2022-10-19 20:33:16
29,8982f430,Apartment Tweede Jan Steenstraat 25 H,"
5 weeks
","
From 16-11-2022
",Rented under option,"
Rented under option
",2675.0,1073,VL,Oude Pijp,83,3,Furnished,Huizenbalie.nl,https://www.pararius.com/apartment-for-rent/amsterdam/8982f430/tweede-jan-steenstraat,2022-10-19 20:33:16
0,cc268b9e,Apartment Van Baerlestraat 14 3,"
5 weeks
","
Immediately
",NA,"
For rent
",2800.0,1071,AW,Museumkwartier,162,4,Upholstered,Amsterdamse Maatschappij,https://www.pararius.com/apartment-for-rent/amsterdam/cc268b9e/van-baerlestraat,2022-10-19 20:33:16
1,262cb71c,Apartment Tommaso Albinonistraat 166,"
5 weeks
","
Immediately
",NA,"
For rent
",5000.0,1083,HM,Zuidas,197,5,Upholstered,JLG Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/262cb71c/tommaso-albinonistraat,2022-10-19 20:33:16
2,dc30abe9,Apartment Den Texstraat 8 B,"
5 weeks
","
In consultation
",NA,"
For rent
",3400.0,1017,ZA,De Weteringschans,126,3,Furnished,Consilium BV,https://www.pararius.com/apartment-for-rent/amsterdam/dc30abe9/den-texstraat,2022-10-19 20:33:16
3,276fa1c7,Apartment Johannes Verhulststraat,"
5 weeks
","
Immediately
",Rented under option,"
Rented under option
",3200.0,1071,NE,Museumkwartier,135,5,Upholstered,Rotsvast Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/276fa1c7/johannes-verhulststraat,2022-10-19 20:33:16
4,a7f37a08,House Prinseneiland 59,"
5 weeks
","
Immediately
",NA,"
For rent
",2950.0,1013,LM,Haarlemmerbuurt,120,3,Furnished,Urban Homies,https://www.pararius.com/house-for-rent/amsterdam/a7f37a08/prinseneiland,2022-10-19 20:33:16
5,7e7f88d3,Apartment Nieuwendijk,"
5 weeks
","
Immediately
",NA,"
For rent
",3000.0,1012,MP,Burgwallen-Nieuwe Zijde,92,3,Furnished,The Perfect House,https://www.pararius.com/apartment-for-rent/amsterdam/7e7f88d3/nieuwendijk,2022-10-19 20:33:16
6,bc3dc2cb,Apartment Recht Boomssloot 14 E,"
5 weeks
","
Immediately
",NA,"
For rent
",3950.0,1011,EA,Nieuwmarkt/Lastage,145,4,Furnished,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/bc3dc2cb/recht-boomssloot,2022-10-19 20:33:16
7,45011e16,Apartment Keizersgracht 391 E,"
5 weeks
","
Immediately
",NA,"
For rent
",2700.0,1016,EJ,Grachtengordel-West,109,4,Upholstered,LIV Residential,https://www.pararius.com/apartment-for-rent/amsterdam/45011e16/keizersgracht,2022-10-19 20:33:16
8,a206be85,House Le Tourmalet 26,"
5 weeks
","
From 01-11-2022
",NA,"
For rent
",2000.0,1060,NX,Middelveldsche Akerpolder,134,4,Upholstered,Amsterdam Housing,https://www.pararius.com/house-for-rent/amsterdam/a206be85/le-tourmalet,2022-10-19 20:33:16
9,14a5ed41,Apartment Leliegracht 25 B,"
5 weeks
","
Immediately
",NA,"
For rent
",2850.0,1016,GR,Grachtengordel-West,92,3,NA,Ter Haar Makelaars B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/14a5ed41/leliegracht,2022-10-19 20:33:16
10,5906275d,Apartment Bilderdijkkade,"
6 weeks
","
From 02-12-2022
",NA,"
For rent
",2700.0,1053,VK,Van Lennepbuurt,115,2,Furnished,RE/MAX Pro,https://www.pararius.com/apartment-for-rent/amsterdam/5906275d/bilderdijkkade,2022-10-19 20:33:16
11,27041905,Apartment Solitudolaan,"
6 weeks
","
In consultation
",NA,"
For rent
",6500.0,1096,DS,Omval/Overamstel,204,7,NA,Mar. J. Heule,https://www.pararius.com/apartment-for-rent/amsterdam/27041905/solitudolaan,2022-10-19 20:33:16
12,8736c8a2,House Lindenstraat 3,"
6 weeks
","
Immediately
",NA,"
For rent
",4500.0,1015,KV,Jordaan,144,9,Upholstered or furnished,De Graaf & Groot Makelaars,https://www.pararius.com/house-for-rent/amsterdam/8736c8a2/lindenstraat,2022-10-19 20:33:16
13,3671c460,Apartment Baarsjesweg,"
6 weeks
","
Immediately
",NA,"
For rent
",2500.0,1058,AD,Westindische Buurt,50,2,Furnished,Amsterdam Rentals,https://www.pararius.com/apartment-for-rent/amsterdam/3671c460/baarsjesweg,2022-10-19 20:33:16
14,f260210b,Apartment Rooseveltlaan,"
6 weeks
","
In consultation
",NA,"
For rent
",2800.0,1079,AB,Scheldebuurt,143,5,Upholstered,BrinkBorgh Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/f260210b/rooseveltlaan,2022-10-19 20:33:16
15,a55707c7,Apartment Haparandaweg,"
6 weeks
","
Immediately
",NA,"
For rent
",1488.0,1013,BD,Houthavens,49,1,NA,Wooove B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/a55707c7/haparandaweg,2022-10-19 20:33:16
16,6b90a998,Apartment Osdorpplein,"
6 weeks
","
Immediately
",NA,"
For rent
",1700.0,1068,TD,Osdorp-Oost,73,3,NA,Rebid,https://www.pararius.com/apartment-for-rent/amsterdam/6b90a998/osdorpplein,2022-10-19 20:33:16
17,7ccde157,Apartment Rustenburgerstraat 145,"
6 weeks
","
Immediately
",Rented under option,"
Rented under option
",2450.0,1073,EX,Nieuwe Pijp,87,3,Upholstered,Amsterdam Wonen,https://www.pararius.com/apartment-for-rent/amsterdam/7ccde157/rustenburgerstraat,2022-10-19 20:33:16
18,62acd338,Apartment Herengracht 579 3,"
6 weeks
","
From 01-11-2022
",NA,"
For rent
",3950.0,1017,CD,Grachtengordel-Zuid,110,3,Upholstered or furnished,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/62acd338/herengracht,2022-10-19 20:33:16
19,6804fb71,Apartment IJburglaan,"
6 weeks
","
Immediately
",NA,"
For rent
",2600.0,1087,CE,IJburg West,110,2,Furnished,Michiel Stolker Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/6804fb71/ijburglaan,2022-10-19 20:33:16
20,38e6b54f,Apartment Van Boshuizenstraat,"
7 weeks
","
Immediately
",NA,"
For rent
",2450.0,1082,AR,Buitenveldert-Oost,102,3,Furnished,Evers Makelaardij & Taxateurs,https://www.pararius.com/apartment-for-rent/amsterdam/38e6b54f/van-boshuizenstraat,2022-10-19 20:33:16
21,c8c2a85a,Apartment Leidsegracht,"
7 weeks
","
In consultation
",NA,"
For rent
",2750.0,1016,CR,Jordaan,106,3,Furnished,Engel en Volkers Amsterdam Centrum,https://www.pararius.com/apartment-for-rent/amsterdam/c8c2a85a/leidsegracht,2022-10-19 20:33:16
22,f9d4400e,Apartment Rijnstraat 222 1,"
7 weeks
","
In consultation
",NA,"
For rent
",2250.0,1079,HV,Rijnbuurt,83,2,NA,Beekman makelaardij o.g. b.v.,https://www.pararius.com/apartment-for-rent/amsterdam/f9d4400e/rijnstraat,2022-10-19 20:33:16
23,7a997f35,Apartment Planciusstraat,"
7 weeks
","
Immediately
",NA,"
For rent
",3250.0,1013,MD,Haarlemmerbuurt,157,3,Furnished,Grand Apartments Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/7a997f35/planciusstraat,2022-10-19 20:33:16
24,81d008cd,Apartment Damstraat 1 E,"
7 weeks
","
Immediately
",NA,"
For rent
",3500.0,1012,JL,Burgwallen-Oude Zijde,100,3,Furnished,Prinsen Residence International,https://www.pararius.com/apartment-for-rent/amsterdam/81d008cd/damstraat,2022-10-19 20:33:16
25,26b54d99,Apartment Koningslaan 24 C,"
7 weeks
","
Immediately
",NA,"
For rent
",3950.0,1075,AD,Willemspark,83,3,Upholstered,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/26b54d99/koningslaan,2022-10-19 20:33:16
26,8ee95e5c,Apartment Keizersgracht 680 II+III,"
7 weeks
","
Immediately
",NA,"
For rent
",3950.0,1017,ET,Grachtengordel-Zuid,125,3,NA,Peter Bruin Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/8ee95e5c/keizersgracht,2022-10-19 20:33:16
27,9c996e2d,Apartment Geldersekade,"
7 weeks
","
In consultation
",Rented under option,"
Rented under option
",2500.0,1011,EH,Burgwallen-Oude Zijde,70,3,Upholstered or furnished,P&P Vastgoed Makelaars B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/9c996e2d/geldersekade,2022-10-19 20:33:16
28,1d1e1753,Apartment Borneostraat,"
7 weeks
","
Immediately
",NA,"
For rent
",2500.0,1094,CJ,Indische Buurt West,142,4,Upholstered,Klok Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/1d1e1753/borneostraat,2022-10-19 20:33:16
29,78fc6860,Apartment Sarphatistraat,"
7 weeks
","
Immediately
",Rented under option,"
Rented under option
",4950.0,1018,GK,Weesperbuurt/Plantage,142,5,Furnished,Eefje Voogd Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/78fc6860/sarphatistraat,2022-10-19 20:33:16
0,d1f4be29,Apartment Singel,"
7 weeks
","
Immediately
",NA,"
For rent
",3450.0,1016,AC,Grachtengordel-West,105,4,Furnished,Keizerskroon makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/d1f4be29/singel,2022-10-19 20:33:16
1,be8425ea,Apartment Graafschapstraat,"
8 weeks
","
Immediately
",NA,"
For rent
",1855.0,1079,PE,Scheldebuurt,73,3,NA,Wooove B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/be8425ea/graafschapstraat,2022-10-19 20:33:16
2,a907a2e0,Apartment Keizersgracht 114,"
8 weeks
","
Immediately
",NA,"
For rent
",3000.0,1015,CV,Grachtengordel-West,80,4,Furnished,Oei Housing Amsterdam - Expat Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/a907a2e0/keizersgracht,2022-10-19 20:33:16
3,3526e3b7,Apartment Johannes Verhulststraat 224 H,"
8 weeks
","
Immediately
",NA,"
For rent
",3750.0,1075,HG,Willemspark,140,5,Upholstered,De Graaf & Groot Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/3526e3b7/johannes-verhulststraat,2022-10-19 20:33:16
4,2e9c4815,Apartment Tweede Oosterparkstraat 184 H,"
2 months
","
Immediately
",NA,"
For rent
",2100.0,1092,BT,Oosterparkbuurt,84,3,Upholstered,The Tenants Group,https://www.pararius.com/apartment-for-rent/amsterdam/2e9c4815/tweede-oosterparkstraat,2022-10-19 20:33:16
5,314eb55e,Apartment Roerstraat,"
2 months
","
Immediately
",NA,"
For rent
",2300.0,1078,LL,Scheldebuurt,75,3,Furnished,The Tenants Group,https://www.pararius.com/apartment-for-rent/amsterdam/314eb55e/roerstraat,2022-10-19 20:33:16
6,eb3f38d1,Apartment Orteliusstraat 221 3,"
2 months
","
Immediately
",Rented under option,"
Rented under option
",1850.0,1056,NR,Van Galenbuurt,60,2,Furnished,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/eb3f38d1/orteliusstraat,2022-10-19 20:33:16
7,7ea26098,House Simon Stevinstraat 33 hs,"
2 months
","
Immediately
",NA,"
For rent
",3250.0,1097,BX,Frankendael,138,5,Upholstered,27 Huis Makelaars,https://www.pararius.com/house-for-rent/amsterdam/7ea26098/simon-stevinstraat,2022-10-19 20:33:16
8,b50a2379,Apartment Van Baerlestraat 72 D,"
2 months
","
In consultation
",NA,"
For rent
",3500.0,1071,BA,Museumkwartier,150,3,Upholstered,Apollo Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/b50a2379/van-baerlestraat,2022-10-19 20:33:16
9,ca4c224f,Apartment Minervalaan,"
2 months
","
Immediately
",NA,"
For rent
",3950.0,1077,PK,Apollobuurt,140,3,Upholstered,"City Homes,                                                                                 Hakkenbroek Housing Company",https://www.pararius.com/apartment-for-rent/amsterdam/ca4c224f/minervalaan,2022-10-19 20:33:16
10,f32631aa,Apartment Keizersgracht 734 C,"
2 months
","
Immediately
",NA,"
For rent
",3250.0,1017,EW,Grachtengordel-Zuid,136,3,Upholstered,27 Huis Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/f32631aa/keizersgracht,2022-10-19 20:33:16
11,c35cc166,Apartment Vossiusstraat 39 hs,"
2 months
","
Immediately
",NA,"
For rent
",6500.0,1071,AH,Museumkwartier,260,7,Upholstered,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/c35cc166/vossiusstraat,2022-10-19 20:33:16
12,9ba1e6bb,Apartment Herengracht,"
2 months
","
Immediately
",NA,"
For rent
",5400.0,1017,CD,Grachtengordel-Zuid,125,3,Furnished,Prestige Housing,https://www.pararius.com/apartment-for-rent/amsterdam/9ba1e6bb/herengracht,2022-10-19 20:33:16
13,2dbcd1fd,Apartment Lodewijk van Deysselstraat,"
2 months
","
Immediately
",NA,"
For rent
",1160.0,1067,CJ,Geuzenveld,83,3,NA,Wooove B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/2dbcd1fd/lodewijk-van-deysselstraat,2022-10-19 20:33:16
14,7d093ff0,House Valeriusplein,"
2 months
","
Immediately
",NA,"
For rent
",7000.0,1075,BJ,Willemspark,366,6,Upholstered,Inter Immo Amsterdam,https://www.pararius.com/house-for-rent/amsterdam/7d093ff0/valeriusplein,2022-10-19 20:33:16
15,a417d264,Apartment Nicolaas Witsenkade,"
2 months
","
Immediately
",NA,"
For rent
",7950.0,1017,ZS,De Weteringschans,200,6,Furnished,Koops Makelaardij Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/a417d264/nicolaas-witsenkade,2022-10-19 20:33:16
16,01b69b03,Apartment Minervaplein,"
2 months
","
Immediately
",NA,"
For rent
",2850.0,1077,TR,Apollobuurt,111,3,Furnished,City Housing Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/01b69b03/minervaplein,2022-10-19 20:33:16
17,ac0d0989,Apartment Singel 91 E,"
2 months
","
Immediately
",NA,"
For rent
",2850.0,1012,VG,Burgwallen-Nieuwe Zijde,110,2,Furnished,"Amsterdam Housing,                                                                                 Keizerskroon makelaars",https://www.pararius.com/apartment-for-rent/amsterdam/ac0d0989/singel,2022-10-19 20:33:16
18,7b8cd882,Apartment Valeriusstraat 24 hs,"
2 months
","
Immediately
",NA,"
For rent
",4500.0,1071,MJ,Museumkwartier,148,5,Upholstered,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/7b8cd882/valeriusstraat,2022-10-19 20:33:16
19,883b5a9a,Apartment IJselstraat 87 H,"
2 months
","
Immediately
",NA,"
For rent
",1875.0,1078,CG,IJselbuurt,50,3,Upholstered,Expat Rental Scout,https://www.pararius.com/apartment-for-rent/amsterdam/883b5a9a/ijselstraat,2022-10-19 20:33:16
20,261616c9,House Van Breestraat 139 hs,"
2 months
","
Immediately
",Rented under option,"
Rented under option
",4950.0,1071,ZL,Museumkwartier,140,5,Upholstered,Dutch Housing Centre BV,https://www.pararius.com/house-for-rent/amsterdam/261616c9/van-breestraat,2022-10-19 20:33:16
21,94a83463,Apartment Wagenstraat,"
2 months
","
Immediately
",NA,"
For rent
",3100.0,1017,CZ,Grachtengordel-Zuid,90,3,Upholstered,Rotsvast Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/94a83463/wagenstraat,2022-10-19 20:33:16
22,de86fcb8,Apartment Laan der Hesperiden 16 H,"
2 months
","
Immediately
",NA,"
For rent
",3500.0,1076,DK,Stadionbuurt,127,3,Upholstered,huishuren.nu,https://www.pararius.com/apartment-for-rent/amsterdam/de86fcb8/laan-der-hesperiden,2022-10-19 20:33:16
23,2db5a527,Apartment Oosterpark 62 I,"
2 months
","
Immediately
",NA,"
For rent
",3000.0,1092,AR,Oosterparkbuurt,85,3,Furnished,EHR Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/2db5a527/oosterpark,2022-10-19 20:33:16
24,2d8ca912,Apartment Oosterpark 62 II,"
2 months
","
Immediately
",NA,"
For rent
",3000.0,1092,AR,Oosterparkbuurt,85,3,Furnished,EHR Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/2d8ca912/oosterpark,2022-10-19 20:33:16
25,4f17cf83,Apartment Geschutswerf 63,"
2 months
","
In consultation
",NA,"
For rent
",3500.0,1018,AW,Oostelijke Eilanden/Kadijken,164,2,NA,DSTRCT Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/4f17cf83/geschutswerf,2022-10-19 20:33:16
26,cb7d39c7,Apartment Oudeschans 18 III,"
2 months
","
In consultation
",NA,"
For rent
",3500.0,1011,LA,Nieuwmarkt/Lastage,100,3,Upholstered or furnished,De la Haye Makelaardij O.G.,https://www.pararius.com/apartment-for-rent/amsterdam/cb7d39c7/oudeschans,2022-10-19 20:33:16
27,1d24c264,Apartment Leidsekade 102 A,"
3 months
","
Immediately
",NA,"
For rent
",4950.0,1017,PP,De Weteringschans,153,4,Furnished,Urban Homies,https://www.pararius.com/apartment-for-rent/amsterdam/1d24c264/leidsekade,2022-10-19 20:33:16
28,7accb3f8,Apartment Beemsterstraat 542 F2,"
3 months
","
Immediately
",NA,"
For rent
",1295.0,1024,BV,Waterlandpleinbuurt,83,3,NA,Heimstaden,https://www.pararius.com/apartment-for-rent/amsterdam/7accb3f8/beemsterstraat,2022-10-19 20:33:16
