,id,header,status,price,postCode1,postCode2,neighbourhood,areaM2,rooms,interior,agent,link,scrapDate
0,65099420,Apartment Willemsparkweg,Highlighted,5400.0,1071,GN,Museumkwartier,185,6,Upholstered,Aham Vastgoed,http://www.pararius.com/apartment-for-rent/amsterdam/65099420/willemsparkweg,2022-09-25 21:19:39
1,66bb1ca0,Apartment Zeelandstraat 48 2,New,1800.0,1082,BX,Buitenveldert-West,76,3,Upholstered or furnished,Nosa Vastgoed,http://www.pararius.com/apartment-for-rent/amsterdam/66bb1ca0/zeelandstraat,2022-09-25 21:19:39
2,32531a24,Apartment Prinsengracht,New,5500.0,1016,HP,Grachtengordel-West,177,4,Upholstered,NOORESTATE,http://www.pararius.com/apartment-for-rent/amsterdam/32531a24/prinsengracht,2022-09-25 21:19:39
3,90227495,Apartment Tweede Boerhaavestraat 78 HS,New,2750.0,1091,AR,Oosterparkbuurt,120,5,Upholstered,JLG Real Estate,http://www.pararius.com/apartment-for-rent/amsterdam/90227495/tweede-boerhaavestraat,2022-09-25 21:19:39
4,f45ef5bb,Apartment Elpermeer,New,1600.0,1025,AK,Buikslotermeer,85,2,Upholstered,Zen Home Rentals,http://www.pararius.com/apartment-for-rent/amsterdam/f45ef5bb/elpermeer,2022-09-25 21:19:39
5,bc89e22f,Apartment Albatrospad 142 7,NA,3250.0,1021,TR,IJplein/Vogelbuurt,130,3,Furnished,Oei Housing Amsterdam - Expat Apartments,http://www.pararius.com/apartment-for-rent/amsterdam/bc89e22f/albatrospad,2022-09-25 21:19:39
6,b64eea9d,Apartment Bloemgracht 191 C,NA,2200.0,1016,KP,Jordaan,67,3,Upholstered,Dutch Housing Centre BV,http://www.pararius.com/apartment-for-rent/amsterdam/b64eea9d/bloemgracht,2022-09-25 21:19:39
7,4ebc076e,Apartment Ecuplein 13,NA,1650.0,1060,RN,Middelveldsche Akerpolder,92,3,Furnished,Koops Makelaardij Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/4ebc076e/ecuplein,2022-09-25 21:19:39
8,a13c1796,Apartment Van Leijenberghlaan,Rented under option,1850.0,1082,DD,Buitenveldert-West,86,3,NA,Ramón Mossel Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/a13c1796/van-leijenberghlaan,2022-09-25 21:19:39
9,949ee78b,Apartment Ben Viljoenstraat,NA,2950.0,1091,XS,Transvaalbuurt,85,4,Furnished,Expat Rentals Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/949ee78b/ben-viljoenstraat,2022-09-25 21:19:39
10,05e8cc95,Apartment Deurloostraat,NA,2175.0,1078,HX,Scheldebuurt,92,4,Upholstered or furnished,Mac Housing,http://www.pararius.com/apartment-for-rent/amsterdam/05e8cc95/deurloostraat,2022-09-25 21:19:39
11,a83b454d,Apartment Brittenburg 5,NA,1850.0,1082,BS,Buitenveldert-West,67,3,Furnished,Koops Makelaardij Amstelveen,http://www.pararius.com/apartment-for-rent/amsterdam/a83b454d/brittenburg,2022-09-25 21:19:39
12,01dd1986,Apartment Kromme-Mijdrechtstraat,NA,2950.0,1079,KP,Rijnbuurt,75,3,Upholstered,Infinitas Real Estate,http://www.pararius.com/apartment-for-rent/amsterdam/01dd1986/kromme-mijdrechtstraat,2022-09-25 21:19:39
13,1096eebb,Apartment Van Beuningenstraat 3 A,NA,2200.0,1051,XC,Staatsliedenbuurt,80,4,Furnished,JLG Real Estate,http://www.pararius.com/apartment-for-rent/amsterdam/1096eebb/van-beuningenstraat,2022-09-25 21:19:39
14,f7ed3dcc,Apartment Quellijnstraat 105 2A,NA,1400.0,1073,XH,Oude Pijp,32,2,Upholstered,Van Huis Uit Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/f7ed3dcc/quellijnstraat,2022-09-25 21:19:39
15,51974e2e,Apartment Van Baerlestraat 36 1,NA,2250.0,1071,AX,Museumkwartier,70,2,Upholstered,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/51974e2e/van-baerlestraat,2022-09-25 21:19:39
16,34eafbae,Apartment Valeriusstraat,NA,5500.0,1071,MD,Museumkwartier,144,5,Upholstered or furnished,VV Real Estate,http://www.pararius.com/apartment-for-rent/amsterdam/34eafbae/valeriusstraat,2022-09-25 21:19:39
17,884e18bf,Apartment Oostenburgervoorstraat 292,NA,3100.0,1018,MR,Oostelijke Eilanden/Kadijken,100,3,Furnished,Van Huis Uit Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/884e18bf/oostenburgervoorstraat,2022-09-25 21:19:39
18,bdbfaea8,House Eerste Jan van der Heijdenstraat 53 A,NA,3000.0,1072,TK,Oude Pijp,102,4,Furnished,AmsterHomes,http://www.pararius.com/house-for-rent/amsterdam/bdbfaea8/eerste-jan-van-der-heijdenstraat,2022-09-25 21:19:39
19,9fe211c3,Apartment Loenermark 199,NA,2500.0,1025,ST,Buikslotermeer,81,4,Upholstered,+31 Vastgoed,http://www.pararius.com/apartment-for-rent/amsterdam/9fe211c3/loenermark,2022-09-25 21:19:39
20,df883b7f,Apartment Grevelingenstraat 2 H,NA,2500.0,1078,KN,Scheldebuurt,88,4,Upholstered or furnished,JRS Makelaars Heemstede,http://www.pararius.com/apartment-for-rent/amsterdam/df883b7f/grevelingenstraat,2022-09-25 21:19:39
21,77289642,Apartment Plantage Muidergracht 55 4,NA,2100.0,1018,TM,Weesperbuurt/Plantage,65,2,Upholstered or furnished,HousingNet,http://www.pararius.com/apartment-for-rent/amsterdam/77289642/plantage-muidergracht,2022-09-25 21:19:39
22,cd24a85f,Apartment Oostenburgervoorstraat,NA,3250.0,1018,MN,Oostelijke Eilanden/Kadijken,130,3,Furnished,Expathousing.com (Amsterdam),http://www.pararius.com/apartment-for-rent/amsterdam/cd24a85f/oostenburgervoorstraat,2022-09-25 21:19:39
23,47251e0f,Apartment Pekelharingstraat 11 1,NA,1800.0,1097,HH,Frankendael,58,2,Furnished,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/47251e0f/pekelharingstraat,2022-09-25 21:19:39
24,126a511f,House Leeuwendalersweg 741,NA,2300.0,1061,BK,De Kolenkit,101,3,Furnished,Inter Immo Amsterdam,http://www.pararius.com/house-for-rent/amsterdam/126a511f/leeuwendalersweg,2022-09-25 21:19:39
25,6ff8743a,Apartment Geuzenkade 80 H,NA,1700.0,1056,KP,Geuzenbuurt,45,2,Upholstered or furnished,HousingNet,http://www.pararius.com/apartment-for-rent/amsterdam/6ff8743a/geuzenkade,2022-09-25 21:19:39
26,fe4d8207,Apartment Kantershof,NA,795.0,1104,GB,Bijlmer Oost ,46,2,Furnished,HouseHunting Randstad,http://www.pararius.com/apartment-for-rent/amsterdam/fe4d8207/kantershof,2022-09-25 21:19:39
27,427180b5,Apartment Oudeschans 79 R,NA,2400.0,1011,KW,Nieuwmarkt/Lastage,80,3,Furnished,Amstelland Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/427180b5/oudeschans,2022-09-25 21:19:39
28,bf2286d1,Apartment Lindengracht,NA,4500.0,1015,KJ,Jordaan,210,6,Upholstered,"Urban Homies,                                                                                 Haagen & Partners",http://www.pararius.com/apartment-for-rent/amsterdam/bf2286d1/lindengracht,2022-09-25 21:19:39
29,375ad0a1,Apartment Hendrik Jacobszstraat,NA,2850.0,1075,PD,Willemspark,112,4,Upholstered,BrinkBorgh Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/375ad0a1/hendrik-jacobszstraat,2022-09-25 21:19:39
30,c2d77809,House Genhoes 4,NA,14000.0,1082,BC,Buitenveldert-West,342,8,Upholstered,Broersma Makelaardij,http://www.pararius.com/house-for-rent/amsterdam/c2d77809/genhoes,2022-09-25 21:19:39
1,b7d3c100,Apartment Minervalaan 33 H,NA,4450.0,1077,NL,Apollobuurt,164,7,Upholstered,De Graaf & Groot Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/b7d3c100/minervalaan,2022-09-25 21:19:39
2,e94451a4,Apartment Hugo de Grootkade,NA,2500.0,1052,LT,Frederik Hendrikbuurt,43,2,Furnished,Expat Rentals Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/e94451a4/hugo-de-grootkade,2022-09-25 21:19:39
3,36000b13,Apartment Singel,NA,4000.0,1015,AG,Grachtengordel-West,108,3,Furnished,Expat Rentals Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/36000b13/singel,2022-09-25 21:19:39
4,1c97aeb1,Apartment Bella Vistastraat,NA,3250.0,1096,GM,Omval/Overamstel,130,4,Furnished,Expat Rentals Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/1c97aeb1/bella-vistastraat,2022-09-25 21:19:39
5,b0c586d1,Apartment Maarten Jansz. Kosterstraat,NA,3250.0,1017,VZ,De Weteringschans,115,4,Furnished,Housing Experts,http://www.pararius.com/apartment-for-rent/amsterdam/b0c586d1/maarten-jansz-kosterstraat,2022-09-25 21:19:39
6,17bd4de9,House Hugo de Grootkade,NA,2295.0,1052,LX,Frederik Hendrikbuurt,80,5,Furnished,Huisportaal.nl,http://www.pararius.com/house-for-rent/amsterdam/17bd4de9/hugo-de-grootkade,2022-09-25 21:19:39
7,aa45e9b1,Studio Ferdinand Bolstraat,NA,1800.0,1072,LJ,Oude Pijp,40,1,NA,My Amsterdam Apartments,http://www.pararius.com/studio-for-rent/amsterdam/aa45e9b1/ferdinand-bolstraat,2022-09-25 21:19:39
8,70e4f803,Apartment Amstel 298 L,NA,2250.0,1017,AN,De Weteringschans,63,3,Upholstered,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/70e4f803/amstel,2022-09-25 21:19:39
9,df1f79b5,Apartment Nieuwe Looiersstraat,NA,2850.0,1017,VA,De Weteringschans,90,3,Furnished,Van Maarschalkerwaart Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/df1f79b5/nieuwe-looiersstraat,2022-09-25 21:19:39
10,6d9615f7,Apartment Saxenburgerstraat,NA,3750.0,1054,KM,Overtoomse Sluis,116,4,Furnished,Inter Immo Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/6d9615f7/saxenburgerstraat,2022-09-25 21:19:39
11,0641b019,Apartment Nieuwe Leliestraat,NA,2450.0,1015,SX,Jordaan,73,2,Furnished,Inter Immo Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/0641b019/nieuwe-leliestraat,2022-09-25 21:19:39
12,ef1fe659,Apartment Kromme-Mijdrechtstraat,NA,2350.0,1079,KP,Rijnbuurt,80,2,Furnished,HB Housing,http://www.pararius.com/apartment-for-rent/amsterdam/ef1fe659/kromme-mijdrechtstraat,2022-09-25 21:19:39
13,4323effa,Apartment Van Tuyll van Serooskerkenweg 62 1,NA,2400.0,1076,JN,Stadionbuurt,80,3,Furnished,ViaDaan,http://www.pararius.com/apartment-for-rent/amsterdam/4323effa/van-tuyll-van-serooskerkenweg,2022-09-25 21:19:39
14,43b7c64c,Apartment Oudezijds Voorburgwal 115 H,NA,2150.0,1012,EN,Burgwallen-Oude Zijde,80,2,Upholstered,Grand Relocation,http://www.pararius.com/apartment-for-rent/amsterdam/43b7c64c/oudezijds-voorburgwal,2022-09-25 21:19:39
15,2735cea5,Apartment Waterlandplein,NA,2000.0,1024,NB,Waterlandpleinbuurt,100,4,Furnished,HB Housing,http://www.pararius.com/apartment-for-rent/amsterdam/2735cea5/waterlandplein,2022-09-25 21:19:39
16,ef49f2d8,Apartment Utrechtsestraat,NA,2750.0,1017,VP,Grachtengordel-Zuid,110,4,Upholstered,Aham Vastgoed,http://www.pararius.com/apartment-for-rent/amsterdam/ef49f2d8/utrechtsestraat,2022-09-25 21:19:39
17,94e6ba37,Apartment Brouwersgracht,NA,3000.0,1013,HC,Haarlemmerbuurt,101,3,Furnished,Brixt,http://www.pararius.com/apartment-for-rent/amsterdam/94e6ba37/brouwersgracht,2022-09-25 21:19:39
18,f55b2c63,Apartment J.F. van Hengelstraat,NA,2795.0,1019,DC,Oostelijk Havengebied,140,3,Upholstered,A Plus Apartments,http://www.pararius.com/apartment-for-rent/amsterdam/f55b2c63/j-f-van-hengelstraat,2022-09-25 21:19:39
19,963ccd8f,House Keverberg,NA,3950.0,1082,BD,Buitenveldert-West,170,5,Upholstered,First Class Housing,http://www.pararius.com/house-for-rent/amsterdam/963ccd8f/keverberg,2022-09-25 21:19:39
20,afa49219,House Burgemeester Van Leeuwenlaan,NA,2100.0,1063,NT,Slotermeer-Zuidwest,120,5,Upholstered,Rosmuller Makelaars,http://www.pararius.com/house-for-rent/amsterdam/afa49219/burgemeester-van-leeuwenlaan,2022-09-25 21:19:39
21,26ed4604,Apartment Hellingstraat,NA,2250.0,1033,WW,Noordelijke IJ-oevers West,67,3,Furnished,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/26ed4604/hellingstraat,2022-09-25 21:19:39
22,9669b693,Apartment Arent Janszoon Ernststraat 43,NA,2950.0,1083,GP,Buitenveldert-Oost,135,4,Furnished,The Brick Club,http://www.pararius.com/apartment-for-rent/amsterdam/9669b693/arent-janszoon-ernststraat,2022-09-25 21:19:39
23,3aa6f023,Apartment Hoofdweg 532,NA,2400.0,1055,AB,Erasmuspark,85,3,Upholstered,Vastgoed Unie Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/3aa6f023/hoofdweg,2022-09-25 21:19:39
24,0d045c20,Apartment Arent Janszoon Ernststraat 279,NA,2350.0,1083,JN,Buitenveldert-Oost,100,4,Furnished,Amstel Makelaardij o.g.,http://www.pararius.com/apartment-for-rent/amsterdam/0d045c20/arent-janszoon-ernststraat,2022-09-25 21:19:39
25,d4bd63a6,Apartment Goudsbloemstraat 50 1,NA,1800.0,1015,JR,Jordaan,43,2,Upholstered,Van Roijen Makelaardij o.g. B.V.,http://www.pararius.com/apartment-for-rent/amsterdam/d4bd63a6/goudsbloemstraat,2022-09-25 21:19:39
26,a36654fe,Apartment Amstel,NA,3500.0,1018,ES,Weesperbuurt/Plantage,82,3,Furnished,Visch & Van Zeggelaar Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/a36654fe/amstel,2022-09-25 21:19:39
27,88e8b7d2,Apartment Zocherstraat 29 1,NA,2750.0,1054,LR,Overtoomse Sluis,84,3,NA,Engel en Volkers Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/88e8b7d2/zocherstraat,2022-09-25 21:19:39
28,e495959c,Apartment Vierwindenstraat,NA,7500.0,1013,LA,Haarlemmerbuurt,236,9,Furnished,Peters & Partners,http://www.pararius.com/apartment-for-rent/amsterdam/e495959c/vierwindenstraat,2022-09-25 21:19:39
29,e7bd8015,Apartment Vinkenstraat,NA,2450.0,1013,JM,Haarlemmerbuurt,71,3,Upholstered,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/e7bd8015/vinkenstraat,2022-09-25 21:19:39
30,ae530126,Apartment Van Woustraat,NA,2350.0,1074,AH,Nieuwe Pijp,58,1,NA,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/ae530126/van-woustraat,2022-09-25 21:19:39
1,2c00cb88,Apartment Admiraal De Ruijterweg,NA,3975.0,1055,MV,Landlust,110,5,NA,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/2c00cb88/admiraal-de-ruijterweg,2022-09-25 21:19:39
2,beb20af0,Apartment Sloterkade,NA,2100.0,1058,HM,Hoofddorppleinbuurt,75,2,Furnished,City Homes,http://www.pararius.com/apartment-for-rent/amsterdam/beb20af0/sloterkade,2022-09-25 21:19:39
3,3bc349a5,Apartment KNSM-laan 465,NA,1850.0,1019,LG,Oostelijk Havengebied,86,3,NA,Aemestelle Makelaars Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/3bc349a5/knsm-laan,2022-09-25 21:19:39
4,53c7ff6e,House Adriënne Solserhof 2,NA,3750.0,1087,MT,IJburg Zuid,176,4,Upholstered,KK Amsterdam,http://www.pararius.com/house-for-rent/amsterdam/53c7ff6e/adrienne-solserhof,2022-09-25 21:19:39
5,c42bcacb,Apartment Prinseneiland,NA,2850.0,1013,LL,Haarlemmerbuurt,73,3,Furnished,BIC Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/c42bcacb/prinseneiland,2022-09-25 21:19:39
6,023ad5f2,Apartment Kastanjeplein 182,NA,1700.0,1092,LC,Oosterparkbuurt,97,3,NA,Openkoop Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/023ad5f2/kastanjeplein,2022-09-25 21:19:39
7,4d29af79,House Marius Meijboomstraat 34,NA,1500.0,1087,LD,IJburg Zuid,120,5,NA,Openkoop Makelaardij,http://www.pararius.com/house-for-rent/amsterdam/4d29af79/marius-meijboomstraat,2022-09-25 21:19:39
8,935e91c5,Apartment Willem Augustinstraat,NA,1650.0,1061,MJ,De Kolenkit,65,2,Furnished,HB Housing,http://www.pararius.com/apartment-for-rent/amsterdam/935e91c5/willem-augustinstraat,2022-09-25 21:19:39
9,9f7dd130,Apartment Venetiëhof 67,NA,2400.0,1019,NB,Oostelijk Havengebied,102,4,Furnished,The Rental Agency Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/9f7dd130/venetiehof,2022-09-25 21:19:39
10,72f54b88,Apartment Prinsengracht 1069,NA,3750.0,1017,JG,Grachtengordel-Zuid,142,3,Upholstered,AmsterHomes,http://www.pararius.com/apartment-for-rent/amsterdam/72f54b88/prinsengracht,2022-09-25 21:19:39
11,c0e55d6a,Apartment Anna Blamansingel 111,NA,2850.0,1102,ST,Bijlmer Centrum ,102,3,Furnished,NGH Real Estate B.V.,http://www.pararius.com/apartment-for-rent/amsterdam/c0e55d6a/anna-blamansingel,2022-09-25 21:19:39
12,95f55038,Apartment Burgemeester Hogguerstraat 393 E,NA,1700.0,1064,CS,Slotermeer-Zuidwest,48,2,Furnished,ViaDaan,http://www.pararius.com/apartment-for-rent/amsterdam/95f55038/burgemeester-hogguerstraat,2022-09-25 21:19:39
13,49a87bb7,Apartment Grote Bickersstraat 23 H,NA,2200.0,1013,KN,Haarlemmerbuurt,62,2,Furnished,ViaDaan,http://www.pararius.com/apartment-for-rent/amsterdam/49a87bb7/grote-bickersstraat,2022-09-25 21:19:39
14,8f8d7ca8,Apartment Herengracht 132 E,NA,7500.0,1015,BV,Grachtengordel-West,162,3,Upholstered,AmsterHomes,http://www.pararius.com/apartment-for-rent/amsterdam/8f8d7ca8/herengracht,2022-09-25 21:19:39
15,6a28313b,House Soetendaal,NA,4000.0,1081,BN,Buitenveldert-West,170,7,Upholstered,AHA (Another Home Abroad),http://www.pararius.com/house-for-rent/amsterdam/6a28313b/soetendaal,2022-09-25 21:19:39
16,19e987f8,Apartment Singel,NA,1750.0,1016,AA,Grachtengordel-West,47,1,Furnished,AHA (Another Home Abroad),http://www.pararius.com/apartment-for-rent/amsterdam/19e987f8/singel,2022-09-25 21:19:39
17,bdedff57,Apartment Gelrestraat,NA,1725.0,1079,MZ,Scheldebuurt,55,2,NA,Wooove B.V.,http://www.pararius.com/apartment-for-rent/amsterdam/bdedff57/gelrestraat,2022-09-25 21:19:39
18,119ec1a1,Apartment Eef Kamerbeekstraat 302,NA,2750.0,1095,MP,Zeeburgereiland/Nieuwe Diep,126,4,Upholstered,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/119ec1a1/eef-kamerbeekstraat,2022-09-25 21:19:39
19,617db5f4,Apartment Keizersgracht,NA,2450.0,1017,EB,Grachtengordel-Zuid,42,3,Furnished,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/617db5f4/keizersgracht,2022-09-25 21:19:39
20,895083b0,Apartment Keizersgracht,NA,2950.0,1017,EB,Grachtengordel-Zuid,84,3,Furnished,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/895083b0/keizersgracht,2022-09-25 21:19:39
21,4d5a2cf9,Apartment Keizersgracht,NA,2750.0,1017,EB,Grachtengordel-Zuid,65,2,Furnished,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/4d5a2cf9/keizersgracht,2022-09-25 21:19:39
22,c6b45660,Apartment Maasstraat,NA,2500.0,1078,HK,Scheldebuurt,102,3,Furnished,Rosmuller Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/c6b45660/maasstraat,2022-09-25 21:19:39
23,eedfbc53,Apartment Rapenburgerstraat,NA,2600.0,1011,MK,Nieuwmarkt/Lastage,90,3,Furnished,First Class Housing,http://www.pararius.com/apartment-for-rent/amsterdam/eedfbc53/rapenburgerstraat,2022-09-25 21:19:39
24,19edeaba,Apartment John Franklinstraat,NA,1400.0,1056,TA,Van Galenbuurt,65,2,Furnished,Urban Short Stay,http://www.pararius.com/apartment-for-rent/amsterdam/19edeaba/john-franklinstraat,2022-09-25 21:19:39
25,87d633dc,Apartment Ferguutstraat,NA,2050.0,1055,SZ,Erasmuspark,100,5,Upholstered,CITYHOP Real Estate,http://www.pararius.com/apartment-for-rent/amsterdam/87d633dc/ferguutstraat,2022-09-25 21:19:39
26,bdbd2665,Apartment Hofgeest 15,NA,1450.0,1102,EA,Bijlmer Centrum ,90,4,Upholstered,Heimstaden,http://www.pararius.com/apartment-for-rent/amsterdam/bdbd2665/hofgeest,2022-09-25 21:19:39
27,1cf2d9ff,Apartment Zeeburgerkade 1204,NA,2300.0,1019,VK,Oostelijk Havengebied,105,4,Upholstered,Dutch Housing Centre BV,http://www.pararius.com/apartment-for-rent/amsterdam/1cf2d9ff/zeeburgerkade,2022-09-25 21:19:39
28,60459fc0,Apartment Bloemgracht 110 A,NA,2450.0,1015,TN,Jordaan,90,3,Upholstered,Dutch Housing Centre BV,http://www.pararius.com/apartment-for-rent/amsterdam/60459fc0/bloemgracht,2022-09-25 21:19:39
29,81063ac6,Apartment Kribbestraat,NA,2150.0,1079,WV,Rijnbuurt,58,3,Upholstered,BrinkBorgh Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/81063ac6/kribbestraat,2022-09-25 21:19:39
30,82663184,Apartment Vrolikstraat,NA,1750.0,1092,TB,Oosterparkbuurt,88,3,NA,Rebid,http://www.pararius.com/apartment-for-rent/amsterdam/82663184/vrolikstraat,2022-09-25 21:19:39
1,e83200b3,Apartment Archimedesweg,NA,2350.0,1098,JP,Middenmeer,73,4,Furnished,Makelaardij Prins van Wijngaarden,http://www.pararius.com/apartment-for-rent/amsterdam/e83200b3/archimedesweg,2022-09-25 21:19:39
2,a324900d,Apartment Dever 16,NA,1550.0,1082,BJ,Buitenveldert-West,65,3,Upholstered,Heimstaden,http://www.pararius.com/apartment-for-rent/amsterdam/a324900d/dever,2022-09-25 21:19:39
3,20cb01a2,Apartment Amstelveenseweg,NA,2750.0,1075,XR,Schinkelbuurt,92,4,Furnished,Clairesrealestate,http://www.pararius.com/apartment-for-rent/amsterdam/20cb01a2/amstelveenseweg,2022-09-25 21:19:39
4,92eb0c4f,Apartment Mary van der Sluisstraat 252,NA,2250.0,1095,ME,Zeeburgereiland/Nieuwe Diep,95,3,NA,Mid-stay Apartments,http://www.pararius.com/apartment-for-rent/amsterdam/92eb0c4f/mary-van-der-sluisstraat,2022-09-25 21:19:39
5,440c14b9,Apartment Vierwindenstraat,NA,2300.0,1013,CW,Haarlemmerbuurt,95,3,Upholstered or furnished,BrinkBorgh Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/440c14b9/vierwindenstraat,2022-09-25 21:19:39
6,909b1ea7,Apartment Singel 116 B,NA,2150.0,1015,AE,Grachtengordel-West,65,2,Upholstered,Amstelland Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/909b1ea7/singel,2022-09-25 21:19:39
7,7c17b986,Apartment Noorderstraat 37,NA,2950.0,1017,TR,De Weteringschans,125,3,Furnished,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/7c17b986/noorderstraat,2022-09-25 21:19:39
8,42bdbfe6,Apartment Cornelis Schuytstraat,NA,4250.0,1071,JH,Museumkwartier,142,4,NA,Ramón Mossel Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/42bdbfe6/cornelis-schuytstraat,2022-09-25 21:19:39
9,3e4c44fd,Apartment Lutmastraat 30 B,NA,2000.0,1072,PJ,Nieuwe Pijp,65,2,Upholstered,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/3e4c44fd/lutmastraat,2022-09-25 21:19:39
10,8c331b9c,Apartment Egelantiersstraat,NA,2250.0,1015,PP,Jordaan,80,2,Upholstered,Amsterdam Rental Homes,http://www.pararius.com/apartment-for-rent/amsterdam/8c331b9c/egelantiersstraat,2022-09-25 21:19:39
11,86ed6482,Apartment Vrijheidslaan 75 2,NA,2500.0,1079,KG,Rijnbuurt,65,3,NA,KNAP Makelaardij,http://www.pararius.com/apartment-for-rent/amsterdam/86ed6482/vrijheidslaan,2022-09-25 21:19:39
12,3458f37d,Apartment Oldengaarde 87,NA,1850.0,1083,TE,Buitenveldert-Oost,80,3,Upholstered,Parker & Williams Real Estate Services,http://www.pararius.com/apartment-for-rent/amsterdam/3458f37d/oldengaarde,2022-09-25 21:19:39
13,d154a38d,Apartment Quellijnstraat,NA,3000.0,1072,XP,Oude Pijp,108,4,NA,Out Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/d154a38d/quellijnstraat,2022-09-25 21:19:39
14,58035d40,Apartment Kuipersstraat 4 C,NA,3750.0,1074,EK,Nieuwe Pijp,132,4,Furnished,Expat Rentals,http://www.pararius.com/apartment-for-rent/amsterdam/58035d40/kuipersstraat,2022-09-25 21:19:39
15,1716dd14,Apartment Ferdinand Bolstraat,NA,2400.0,1072,LC,Oude Pijp,80,3,Upholstered or furnished,Kalwij Vastgoed,http://www.pararius.com/apartment-for-rent/amsterdam/1716dd14/ferdinand-bolstraat,2022-09-25 21:19:39
16,0ca77b50,Apartment Korte Koningsstraat 14 bgg,NA,2100.0,1011,GA,Nieuwmarkt/Lastage,120,2,Furnished,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/0ca77b50/korte-koningsstraat,2022-09-25 21:19:39
17,89ff8f7b,Apartment Houthavenkade,NA,2200.0,1014,ZB,Houthavens,60,2,Furnished,Koops Makelaardij Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/89ff8f7b/houthavenkade,2022-09-25 21:19:39
18,d3159d42,Apartment H. Cleyndertweg 589,NA,2000.0,1025,DX,Buikslotermeer,81,4,Furnished,Amsterdam Housing,http://www.pararius.com/apartment-for-rent/amsterdam/d3159d42/h-cleyndertweg,2022-09-25 21:19:39
19,fe7a10fb,Apartment Wilhelminastraat,Rented under option,1900.0,1054,WD,Overtoomse Sluis,48,2,Furnished,WE Relocate,http://www.pararius.com/apartment-for-rent/amsterdam/fe7a10fb/wilhelminastraat,2022-09-25 21:19:39
20,83b8d8da,Apartment Johannes Verhulststraat,NA,5850.0,1075,HB,Willemspark,245,9,Upholstered,Hausing,http://www.pararius.com/apartment-for-rent/amsterdam/83b8d8da/johannes-verhulststraat,2022-09-25 21:19:39
21,9b499dc2,Apartment Nageljongenstraat,NA,1500.0,1033,PA,Tuindorp Oostzaan,50,2,Upholstered,123Wonen Amsterdam,http://www.pararius.com/apartment-for-rent/amsterdam/9b499dc2/nageljongenstraat,2022-09-25 21:19:39
22,e780d953,Apartment Nieuwe Oostenburgerstraat 1 D,NA,3000.0,1018,MB,Oostelijke Eilanden/Kadijken,120,5,NA,Rent a Stone,http://www.pararius.com/apartment-for-rent/amsterdam/e780d953/nieuwe-oostenburgerstraat,2022-09-25 21:19:39
23,856b0d18,Apartment Veembroederhof 177,NA,3250.0,1019,HD,Oostelijk Havengebied,146,3,Furnished,Van Huis Uit Makelaars,http://www.pararius.com/apartment-for-rent/amsterdam/856b0d18/veembroederhof,2022-09-25 21:19:39
